Title,Area,Address,Bedroom,WC,Floor,links,Description,Price(Mil)
"Bán nhà ô tô tránh, kinh doanh Vạn Phúc,  Hà Đông 35m, 4 tầng, giá chỉ 6,65 tỷ. 0962780005",35.0,Hà Nội,4.0,2.0,4.0,https://batdongsan.vn/ban-nha-o-to-tranh-kinh-doanh-van-phuc-ha-dong-35m-4-tang-gia-chi-665-ty-0962780005-r268453,"Bán nhà ô tô tránh, kinh doanh Vạn Phúc,  Hà Đông 35m, 4 tầng, giá chỉ 6,65 tỷ. 0962780005 - Nhà diện tích từ tầng 2 đua thành 45m. - Vị trí Lô Góc cực đẹp, Phố Vạn Phúc vào 10m, trước nhà 2 ô tô 7 chỗ tránh nhau, View là Khu Nhà Liền Kề Cao Cấp, Ngõ thông đi tứ tung. - Nhà 4 tầng khung cột chắc chắn, có thể lên thêm tầng. + T1: Kinh doanh + bếp + wc.+ T2,3: Tổng 4pn + 2wc.+ T4: Để máy giặt + sân chơi.",6650.0
"Bán nhà ô tô đỗ, kinh doanh Lê Lợi, Hà Đông 49m, 4 tầng, ngủ 4, giá chỉ 5,8 tỷ. LH 0962780005",49.0,Hà Nội,4.0,2.0,4.0,https://batdongsan.vn/ban-nha-o-to-do-kinh-doanh-le-loi-ha-dong-49m-4-tang-ngu-4-gia-chi-58-ty-lh-0962780005-r268452,"Bán nhà ô tô đỗ, kinh doanh Lê Lợi, Hà Đông 49m, 4 tầng, ngủ 4, giá chỉ 5,8 tỷ. LH 0962780005+ Nhà 4 tầng 4 ngủ khép kín, thiết kế lệch tầng, xây dựng năm 2015, chủ mới thêm vài nước sơn là đẹp long lanh.+ Nhà 2 ngõ  thông ngõ 12 và 14 ra phố Lê Lợi, Lê Hồng Phong, Lê Lai khu dịch vụ Hà Cầu, gần chợ Hà Đông, trường chuyên Lê Lợi... + Sổ đỏ nở hậu, sẵn sàng GIAO DỊCH+ Liên hệ xem nhà trực tiếp 0962780005",5800.0
"Bán nhà Trần Phú, Hà Đông 57m, 7 tầng, 17 phòng full đồ, giá chỉ 9,1 tỷ . LH 0962780005",57.0,Hà Nội,4.0,2.0,7.0,https://batdongsan.vn/ban-nha-tran-phu-ha-dong-57m-7-tang-17-phong-full-do-gia-chi-91-ty-lh-0962780005-r268451,"Bán nhà Trần Phú, Hà Đông 57m, 7 tầng, 17 phòng full đồ, giá chỉ 9,1 tỷ . LH 0962780005- Toà Chung cư mini 7 tầng mỗi tầng 3 phòng đang chờ thuê full, với tổng 17 phòng khép kín nội thất cơ bản, cho thuê khoảng trên 45tr/ tháng.- Vị trí siêu đẹp , thoáng, ô tô đỗ cửa, view trường ĐH SP Nhạc Hoạ TW, là nơi hội tụ rất nhiều sinh viên các trường ĐH nên như cầu thuê phòng rất cao.- Thiết Kế. Nhà thiết 7 tầng, 2 cầu thang riêng biệt. + Liên hệ xem nhà trực tiếp 0962780005",9100.0
"Bán nhà Tô Hiệu, Hà Đông ô tô lùi cửa 38m, 5 tầng giá chỉ 5,3 tỷ.  LH 0962780005",38.0,Hà Nội,4.0,2.0,5.0,https://batdongsan.vn/ban-nha-to-hieu-ha-dong-o-to-lui-cua-38m-5-tang-gia-chi-53-ty-lh-0962780005-r268450,"Bán nhà Tô Hiệu, Hà Đông ô tô lùi cửa 38m, 5 tầng giá chỉ 5,3 tỷ.  LH 0962780005+ Nhà bán nằm cách mặt phố Tô Hiệu  20m, lưu thông rất thuận lợi. Cách ô tô dừng đỗ ngày đêm 10m, trước nhà ô tô Ki-a lùi cửa, rộng 3M, ngõ thông 2 thoáng tiện ích bãi gửi xe dưới chân Chung cư Tô Hiệu.+ Khu vực đầy đủ tiện ích, nhà gần phố, gần CHỢ HÀ ĐÔNG, SÂN BÓNG, hạ tầng văn minh, khu vực đông đúc, dân trí cao.+ Nhà xây 5 tầng BTCT chịu lực, 4 phòng ngủ.+ Liên hệ xem nhà trực tiếp 0962780005",5300.0
"Bán nhà Quang Trung, Hà Đông 93m, 4 tầng, giá chỉ 7,85 tỷ. LH 0962780005",93.0,Hà Nội,4.0,2.0,4.0,https://batdongsan.vn/ban-nha-quang-trung-ha-dong-93m-4-tang-gia-chi-785-ty-lh-0962780005-r268449,"Bán nhà Quang Trung, Hà Đông 93m, 4 tầng, giá chỉ 7,85 tỷ. LH 0962780005+ Vị trí nhà cực đẹp, ngõ trước nhà ô tô lùi tận cửa, thông tứ tung ra Lê Trọng Tấn. Cách 50m ra ô tô đỗ ngày đêm. Đi bộ ra đường Quang Trung, gần trường Nguyễn Huệ. Nhà cũ chủ đang cho thuê. Chủ xác định bán đất tặng nhà 3 tầng vẫn ở ngon.- Phù hợp đầu tư giữ tiền, hoặc xây căn CCMN thang máy quá tuyệt vời.- Sổ đỏ chính chủ cất két. - Liên hệ xem nhà trực tiếp 0962780005",7850.0
"Bán nhà Hà Trì, Hà Đông ô tô qua cổng 30m, 3 tầng giá chỉ 2,75 tỷ. LH 0962780005  - Khu vực Hà Trì dân cư đông đúc, văn minh. Nhà chỉ cách chợ Hà Đông 300m nên cực kỳ nhiều khách có nhu cầu tìm nhà mua ở.  - Nhà hiện trạng 3 tầng ở tạm Tầng 1 gồm phòng kh",30.0,Hà Nội,4.0,2.0,3.0,https://batdongsan.vn/ban-nha-ha-tri-ha-dong-o-to-qua-cong-30m-3-tang-gia-chi-275-ty-lh-0962780005-khu-vuc-ha-tri-dan-cu-dong-duc-van-minh-nha-chi-cach-cho-ha-dong-300m-nen-cuc-ky-nhieu-khach-co-nhu-cau-tim-nha-mua-o-nha-hien-trang-3-tang-o-tam-tang-1-gom-phong-kh-r268448,"Bán nhà Hà Trì, Hà Đông ô tô qua cổng 30m, 3 tầng giá chỉ 2,75 tỷ. LH 0962780005- Khu vực Hà Trì dân cư đông đúc, văn minh. Nhà chỉ cách chợ Hà Đông 300m nên cực kỳ nhiều khách có nhu cầu tìm nhà mua ở. - Nhà hiện trạng 3 tầng ở tạmTầng 1 gồm phòng khách + bếp + WCTầng 2+3 là 2 phòng ngủ- Sổ đỏ đẹp , sẵn sàng giao dịch luôn+ Liên hệ xem nhà trực tiếp 0962780005",2750.0
"Bán nhà Hà Trì, Hà Đông ô tô qua cổng 30m, 3 tầng giá chỉ 2,75 tỷ. LH 0962780005  - Khu vực Hà Trì dân cư đông đúc, văn minh. Nhà chỉ cách chợ Hà Đông 300m nên cực kỳ nhiều khách có nhu cầu tìm nhà mua ở.  - Nhà hiện trạng 3 tầng ở tạm Tầng 1 gồm phòng kh",30.0,Hà Nội,4.0,2.0,3.0,https://batdongsan.vn/ban-nha-ha-tri-ha-dong-o-to-qua-cong-30m-3-tang-gia-chi-275-ty-lh-0962780005-khu-vuc-ha-tri-dan-cu-dong-duc-van-minh-nha-chi-cach-cho-ha-dong-300m-nen-cuc-ky-nhieu-khach-co-nhu-cau-tim-nha-mua-o-nha-hien-trang-3-tang-o-tam-tang-1-gom-phong-kh-r268447,"Bán nhà Hà Trì, Hà Đông ô tô qua cổng 30m, 3 tầng giá chỉ 2,75 tỷ. LH 0962780005- Khu vực Hà Trì dân cư đông đúc, văn minh. Nhà chỉ cách chợ Hà Đông 300m nên cực kỳ nhiều khách có nhu cầu tìm nhà mua ở. - Nhà hiện trạng 3 tầng ở tạmTầng 1 gồm phòng khách + bếp + WCTầng 2+3 là 2 phòng ngủ- Sổ đỏ đẹp , sẵn sàng giao dịch luôn+ Liên hệ xem nhà trực tiếp 0962780005",2750.0
"Bán nhà Thiên Hiền, Nam Từ Liêm, nhà siêu đẹp như biệt thự, 65m2, 7.3 tỷ",65.0,Hà Nội,4.0,2.0,2.0,https://batdongsan.vn/ban-nha-thien-hien-nam-tu-liem-nha-sieu-dep-nhu-biet-thu-65m2-73-ty-r268446,"???? Nhà chủ tự xây cực kỳ đẹp và tâm huyết theo phong cách biệt thự nhỏ. Vào nhà toàn đồ xịn từ nội thất. ???? T1: phòng khách, gian thờ, bếp, WC T2: 1 phòng karaoke, 1 ngủ rộng, WC T3: 3 phòng ngủ, có thể thiết kế lại thành 2 phòng dễ dàng T4: 1 ngủ rộng, ban công cực rộng T5: sân phơi đã bắn full mái tôn ???? Vị trí rất đẹp, ngõ ô tô sát cửa rộng sạch đẹp. Cách bãi gửi xe ngày đêm 30m, đi bộ vài chục mét ra mặt đường Phạm Hùng, Thiên Hiền, Đình Thôn. Dự án quy hoạch đầu đường Đình Thôn đang triển khai, tương lai 2023 rạng ngời, giá trị gia tăng cực tốt.LH: 0389981756",7300.0
Bán nhà Trung Kính- Cầu Giấy -HN,40.0,Hà Nội,4.0,5.0,6.0,https://batdongsan.vn/ban-nha-trung-kinh-cau-giay-hn-r268444,"Trung Kính Cầu Giấy Nhà cần bán 0326450588Diện tích 40m2 6 tầng, mặt tiền 3m8, giá 5ty5 Sổ đỏ chính chủ Vài chục met ra phố Yên Hòa Xe gửi nhà văn hóa đối diệnNgõ thông các ngã tiện ích ngập trànChủ thiện chí bán, để lại toàn bộ nội thất cho khách",5500000.0
"Chính chủ bán nhà nguyên căn đường xe tải xã Đông Thạnh, Hóc Môn, TP.HCM; 1,45 tỷ; 0937930727",2.0,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/chinh-chu-ban-nha-nguyen-can-duong-xe-tai-xa-dong-thanh-hoc-mon-tphcm-145-ty-0937930727-r268442,"Địa chỉ: đường DT2-8, Ấp 6, Xã Đông Thạnh, Huyện Hóc Môn, TP.HCM- Diện tích: 3,8x14m=53,2m2- Pháp lý: sổ chung+ Kết cấu nhà 1 trệt 1 lầu sạch sẽ, thoáng mát gồm: phòng khách, 2 phòng ngủ, 2 wc, bếp, sân. Điện nước chính, nước thủy cục.+ Vị trí nhà đẹp, mặt tiền đường 6m phương tiện đi lại thoải mái. Khu cao ráo, không ngập nước.+ Khu vực dân cư đông đúc, có nhiều công ty, ngân hàng đang hoạt động,gần chợ- trường học- bệnh viện, ….thuận tiện giao thông đi lại các nơi.Giá bán: 1,45 tỷ ( chính chủ thương lượng với khách thiện chí)LHCC: 0904746762 -C.Tiên, 0937930727-A.Dũng",1450.0
"Bán nhà đất Mới, Quận Bình Tân hẻm xe hơi, DT 4 x 15m, 2 Tầng, 2 PN, chỉ 3,75 tỷ TL",60.0,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/ban-nha-dat-moi-quan-binh-tan-hem-xe-hoi-dt-4-x-15m-2-tang-2-pn-chi-375-ty-tl-r268441,"- Đường bê tông 4m, ô tô vô nhà. - Khu an ninh dân trí cao. - Nhà 1 trệt 1 lửng, 2 phòng ngủ, có 1 phòng ngủ tầng trệt. - Nhà còn mới vào ở luôn, hoặc xây mới tùy khách, khu vực xung quanh xây 4 - 5 tầng, kế bên là trường học, xung quanh tiện ích gì gì cũng có.- Trước hẻm nhà là chợ bình trị đông, Hẻm thông ra hương lộ 2 và mã lò, gần đường lê văn quới, gần bệnh viện Bình Tân, gần ngã tư bốn xã, đi đâu cũng tiện.- Sổ vuông vắn, pháp lý chuẩn, công chứng sang tên nhanh.=======================================Liên hệ Nguyễn Tiền xem nhà trực tiếp , thương lượng giá cả làm việc chính chủ.",3750.0
"bán nhà đường lê văn quới, phường bình hưng hòa a Bình Tân,hẻm ô tô, DT 4x15m,  5 tầng BTCT, chỉ nhỉnh 5 tỷ TL",60.0,Hồ Chí Minh,4.0,4.0,5.0,https://batdongsan.vn/ban-nha-duong-le-van-quoi-phuong-binh-hung-hoa-a-binh-tanhem-o-to-dt-4x15m-5-tang-btct-chi-nhinh-5-ty-tl-r268440,"+ Hẻm 4m thông tứ tung.+ Diện tích: 60m2, 4m x 15m.+ Kết cấu: 1 trệt, 2 lầu, sân thượng, 4 phòng ngủ, 5 phòng vệ sinh.+ Sổ Hồng Hoàn Công Đầy Đủ+ Không bị quy hoạch. + Xung quanh đồng bộ nhà cao tầng, an ninh.+ 5 phút đến Hệ thống siêu thị Bình Tân, 5 phút đến chợ Lê Văn Quới, 7 phút đến chợ Bình Trị Đông. Gần ngã tư bốn xã đi đâu cũng tiện.+ Mua ở hoặc mở văn phòng công ty, cho thuê,...+ Xem thực tế mới thấy vẻ đẹp, vị trí và giá trị căn nhà!+ Giá vẫn còn thương lượng≠================Lh Nguyễn Tiền 0978508087 xem nhà trực tiếp, không hợp tác môi giới.",5450.0
Bán nhà Định Công Hạ Hoàng Mai 35m2 x 3T chỉ hơn 3 tỷ,35.0,Hà Nội,4.0,3.0,3.0,https://batdongsan.vn/ban-nha-dinh-cong-ha-hoang-mai-35m2-x-3t-chi-hon-3-ty-r268439,"- cần bán gấp căn nhà trong ngõ  đường Định Công Hạ quận Hoàng Mai Hà Nội- diện tích 35m2 mặt tiền 4,2mhiện trạng 3 tầng đủ, công năng đầy đủ cho hộ gia đình nhiều người ở, chi tiết:   + T1: PK + để xe + Bếp + WC   + T2,3: 4PN + 2WC + 2 Ban công`- sổ đỏ đẹp, nở hậu- giá thương lượng: 3,75 tỷLiên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI",3750.0
NHÀ ĐẸP TẠI BÌNH THẠNH - 2 TẦNG - 26M2 - 4.15 TỶ,26.0,Hồ Chí Minh,2.0,2.0,2.0,https://batdongsan.vn/nha-dep-tai-binh-thanh-2-tang-26m2-415-ty-r268437,"CHỦ CẦN RA HÀNG GẤP, GIẢM 150 TRIỆU CÒN 4 TỶMô tả:- Đường trước nhà: 4.1m.- Kết cấu: 1 trệt, 1 lầu, 2PN, 2WC.- Công năng: Mua ở hoặc đầu tư kinh doanh cho thuê.- Pháp lý: Sổ hồng riêng.",
"Hoa Hậu Phân Lô, Quận Thanh Xuân, Thang Máy, 3 bước ra oto. 45m x6T.MT4m",45.0,Hà Nội,4.0,5.0,2.0,https://batdongsan.vn/hoa-hau-phan-lo-quan-thanh-xuan-thang-may-3-buoc-ra-oto-45m-x6tmt4m-r268434,"+ Cần bán căn nhà tại phố Lê Trọng Tấn, Quận Thanh Xuân. phố phân lô quân đội. dân trí tướng tá cấp cao văn minh, an ninh tốt, an sinh đỉnh cao. đường trước nhà rộng thênh thang. gần oto.+ nhà xây dựng khung cột chắc chắn, xây mới koong. thang máy nhập ngoại chạy vù vù. khách chỉ việc về ở tận hưởng cuộc sống. chủ nhà tặng toàn bộ nội thất sang, sịn, mịn.+kết nôi nhiều phố vip như : Hoàng Văn Thái, Tô Vĩnh DIện, Nguyễn Ngọc Nại, Cù Chính Lan, Lê Trọng Tấn, Nguyễn Viết Xuân+ giá chào 7,x tỷ(Thương lượng Mạnh). + Sổ đỏ chính chủ, pháp lý chuẩn. khách đến là sang tên.Liên hệ trực tiếp E Vũ 0333040265. Xem nhà và Gặp Chính chủ(Chuyên Thanh Xuân).",7180.0
"Nhà 2 tầng, Phú Lương Hà Đông, Hà Nội",30.0,Hà Nội,2.0,2.0,2.0,https://batdongsan.vn/nha-2-tang-phu-luong-ha-dong-ha-noi-r268430,"bán nhà 2 tầng, phường Phú Lương, Hà Đông,giá 1ty550tr",1.55
"Hoa Hậu phân Lô, Quận Thanh Xuân, Oto chánh, lô góc. 68m x4 tầng MT5m",68.0,Hà Nội,4.0,3.0,4.0,https://batdongsan.vn/hoa-hau-phan-lo-quan-thanh-xuan-oto-chanh-lo-goc-68m-x4-tang-mt5m-r268429,"+ Vị trí rất đẹp của Quận Thanh Xuân. khu phân lô quân đội. dân trí văn minh, an ninh đỉnh cao. Ngõ oto chánh, 7 chỗ vào nhà. Ngõ thông nhiều nơi, giao thông thuận tiện. nhà lô góc 2 mặt thoáng, oto đều qua lại được.+ với dtsd 68m x4 tầng, MT5m. chủ nhà cán bộ nhà nước, tự tay giám sát nhà xây dựng thiết kế tỉ mỉ, khung cột, móng nhà chắc chắn. nay muốn bán nhà để chia cho các con, vê quê an dưỡng tuổi già + Giao thông thuận tiện kết nối phố : Nguyễn Ngọc Nại, Hoàng văn Thái, Cù Chính Lan, Nguyễn Viết Xuân, Lê Trọng Tấn, Khương Trung, Ngã Tư Sở…..+ Sổ đỏ chính chủ sẵn sàng giao dịch.+ Giá: 10.x tỷ (Thương Lượng Mạnh).Liên hệ E Vũ 0333040265 để xem nhà, làm việc chính chủ,",10600.0
2.8 Tỷ Diện Tích 60m2 Nhà 3 Tầng Đường Ngô Quyền Sơn Trà.,60.0,Đà Nẵng,4.0,2.0,3.0,https://batdongsan.vn/28-ty-dien-tich-60m2-nha-3-tang-duong-ngo-quyen-son-tra-r268428,"2.8 Tỷ Diện Tích 60m2 Nhà 3 Tầng Đường Ngô Quyền Sơn Trà.Chào bán nhà 3 tầng kiệt Ngô Quyền Sơn Trà Đà Nẵng.+ Nhà đối diện Vincom kiệt thông ra Trần Hưng Đạo ngay gần Cầu quay Sông Hàn.+ Nhà còn mới đẹp thoáng mát dọn về ở ngay . + Nhà gồm 2 phòng ngủ công năng đủ.+ Vị trí ngay trung tâm tiện ích xung quanh không thiếu thứ gì.+ Khu dân cư dân trí hàng xóm thân thiện an ninh cực tốt.+ Pháp lý chuẩn sổ hồng chính chủ công chứng ngay.+ Chủ nhà thân  thiện bán mong gặp khách thiện chí làm việc nhanh gọn+ Khách quan tâm gọi ngay Minh Nhà Phố xem nhà làm việc chính chủ.+ Cảm ơn anh, chị, em đã xem tin,",2800.0
"Bán nhà mặt ngõ 211 Khương Trung, 38m, 6 tầng. Giá: 5.3 tỷ",36.0,Hà Nội,9.0,2.0,6.0,https://batdongsan.vn/ban-nha-mat-ngo-211-khuong-trung-38m-6-tang-gia-53-ty-r268425,"""Bán nhà mặt ngõ 211 Khương Trung, 38m, 6 tầng. Giá: 5.3 tỷNhà mặt ngõ 211 Khương Trung, đường ô tô tranh, thông ra Đầm Hồng - Hoàng Văn Thái - Bùi Xương TrạchDiện tích 38m, nhà 6 tầng, vừa ở vừa kinh doanh.Nhà thiết kế tổng 9 phòng cho thuê doanh thu 300tr/ nămTiện ích xung quanh không thiếu thứ gì, gần trường học các cấp, chợ, TTTM...Nhà thích hợp cho khách mua giữa tiền, kinh doanh căn hộ cho thuêSổ đỏ chính chủ, sẵn sàng giao dịchGiá: 5.3 tỷ, có thương lượngLiên hệ trực tiếp hoặc zalo: 0937.158.386",5300.0
"Bán nhà phố Hoàng Văn Thái, Thanh Xuân 36m, 2 tầng. Giá: 4.35 tỷ",36.0,Hà Nội,2.0,2.0,2.0,https://batdongsan.vn/ban-nha-pho-hoang-van-thai-thanh-xuan-36m-2-tang-gia-435-ty-r268424,"""Bán nhà phố Hoàng Văn Thái, Thanh Xuân 36m, 2 tầng. Giá: 4.35 tỷBán nhà phố Hoàng Văn Thái, nhà thuộc khu phân lô quân đội, 2 mặt thoáng, cách mặt phố 30m.Nhà 2 tầng xác định bán đất, chủ mới về ở luôn hoặc xây nhà 5 tầng/.Tiện ích bạt ngàn gần chợ, trường học các cấp, giao thông rất thuận tiện gần các tuyến phố Lê Trọng Tấn, Tô Vĩnh Diện, Vương Thừa VũKhu vực sân trí, an ninh tốt, giao thông thuận lợiSổ đỏ chính chủ, sẵn sàng giao dịchGiá: 4.35 tỷ, có thương lượngLiên hệ trực tiếp hoặc zalo: 0937.158.386",4350.0
"Bán Nhà Riêng Gò Vấp, Phường 5, Huỳnh Khương An, 3 Tầng, 3PN, Gần Chợ Gò Vấp",35.0,Hồ Chí Minh,3.0,3.0,3.0,https://batdongsan.vn/ban-nha-rieng-go-vap-phuong-5-huynh-khuong-an-3-tang-3pn-gan-cho-go-vap-r268423,"Bán Nhà Gò Vấp.Mô tả:- Kết cấu BTCT 3 tầng 3PN 3WC, sân thượng, nội thất đầy đủ, vào ở ngay.- Qua Bình Thạnh, Phú Nhuận, Thủ Đức vài phút chạy xe.- Vị trí ngay Vòng xoay Lê Quang Định, Phạm Văn Đồng, chợ Gò Vấp, tiện ích bủa vây, cách mặt tiền vài căn, trước nhà có khoảng sân rộng để xe.- Pháp lý chuẩn sổ vuông vức như A4, hoàn công đầy đủ, sổ hồng chính chủ, công chứng nhanh trong ngày.- Gọi ngay 0935610440 (Zalo) Mr Vinh xem nhà, đất trực tiếp.- Bất động sản nhà phố Sài Gòn - Nhà đất giá rẻ - Gặp Chính Chủ Thương Lượng#batdongsannhaphosaigon",4850.0
"Bán nhà ngõ 29 Khương Hạ, Thanh Xuân 42m, 5 tầng. Giá: 5.75 tỷ",42.0,Hà Nội,4.0,2.0,5.0,https://batdongsan.vn/ban-nha-ngo-29-khuong-ha-thanh-xuan-42m-5-tang-gia-575-ty-r268422,"""Bán nhà ngõ 29 Khương Hạ, Thanh Xuân 42m, 5 tầng. Giá: 5.75 tỷBán nhà ngõ 29 Khươn Hạ, nhà vị trí đẹp, mặt ngõ kinh doanh, thông Vũ Tông Phan, giao thông thuận tiệnDiện tích 42m, nhà 5 tầng đầy đủ tiện nghi, vừa ở vừa kinh doanhThiết kế:-Tầng 1: Phòng bếp, để xe.-Tầng 2: Phòng khách.-Tầng 3,4: Mỗi tầng 2 phòng ngủ, WC.-Tầng 5: Phòng thờ và sân phơi.Sổ đỏ chính chủ, sẵn sàng giao dịchGiá: 5.75 tỷ, có thương lượngLiên hệ trực tiếp hoặc zalo: 0937.158.386",5750.0
"Bán nhà phố Cự Lộc, Thanh Xuân 56m, 4 tầng. Giá: 5.45 tỷ",56.0,Hà Nội,4.0,2.0,4.0,https://batdongsan.vn/ban-nha-pho-cu-loc-thanh-xuan-56m-4-tang-gia-545-ty-r268420,"""Bán nhà phố Cự Lộc, Thanh Xuân 56m, 4 tầng. Giá: 5.45 tỷBán nhà phố Cự Lộc, nhà 4 tầng đầy đủ tiện nghi, về ở ngayNhà vị trí đẹp, nằm trên mặt ngõ đẹp nhất phố Cự Lộc, kinh doanh tấp nập, cách mặt phố Cự Lộc 30mĐường trước nhà xe 3 gác tránh, đi từ Nguyễn Trãi hoặc Quan Nhân vào đều thuận tiệnCách Royal City vài chục mét, Tiện ích không thiếu thứ gì, gần trường học các cấp, chợ, TTTM...Sổ đỏ chính chủ, sẵn sàng giao dịchGiá: 5.45 tỷ, có thương lượngLiên hệ trực tiếp hoặc zalo: 0937.158.386",5450.0
"Bán đất phố Hồng Tiến, Long Biên, đường thông ô tô rộng, sát phố nhộn nhịp, 140m, 16 tỷ 8",140.0,Hà Nội,4.0,2.0,2.0,https://batdongsan.vn/ban-dat-pho-hong-tien-long-bien-duong-thong-o-to-rong-sat-pho-nhon-nhip-140m-16-ty-8-r268417,"- Vị trí đất nhà mình bán gần cầu Chương Dương, Long Biên, đường Nguyễn Văn Cừ, Ái Mộ, Bồ Đề.+ Có 3 hồ điều hoà phía Bồ Đề, trường quốc tế liên cấp wellspring ,trung tâm y tế, công viên phường Bồ Đề, qua đường Hoàng Như Tiếp là bệnh viện quốc tế Tâm Anh ... vỉa hè ô tô dừng đỗ ngày đêm.+ Pháp lý: Sổ đỏ cất két đợi giao dịch.- Liên hệ: 0965492571(xem nhà và tư vấn miễn phí)",16800.0
"Bán Nhà Riêng Gò Vấp, Phường 5, Huỳnh Khương An, 3 Tầng, 3PN, 43m2, Sát Emart",44.0,Hồ Chí Minh,3.0,3.0,3.0,https://batdongsan.vn/ban-nha-rieng-go-vap-phuong-5-huynh-khuong-an-3-tang-3pn-43m2-sat-emart-r268413,"Bán Nhà Gò Vấp.Mô tả:- Kết cấu BTCT 3 tầng 3PN 3WC, sân thượng, nội thất đầy đủ, vào ở ngay.- Qua Bình Thạnh, Phú Nhuận, Thủ Đức vài phút chạy xe.- Hẻm ba gác rất đẹp, thông thoáng, dân trí cao, hẻm thông tứ phía.- Nhà còn rất mới, vào ở ngay.- Pháp lý chuẩn sổ vuông vức như A4, hoàn công đầy đủ, sổ hồng chính chủ, công chứng nhanh trong ngày.- Gọi ngay 0935610440 (Zalo) Mr Vinh xem nhà, đất trực tiếp.- Bất động sản nhà phố Sài Gòn - Nhà đất giá rẻ - Gặp Chính Chủ Thương Lượng#batdongsannhaphosaigon",4700.0
"HẺM 7M XE TẢI TRÁNH  - NHÀ  ĐẸP - TÂN HƯƠNG, TÂN PHÚ - 4 TẦNG - 62M KD - CHỈ 7.5 TỶ TL.",62.0,Hồ Chí Minh,4.0,4.0,2.0,https://batdongsan.vn/hem-7m-xe-tai-tranh-nha-dep-tan-huong-tan-phu-4-tang-62m-kd-chi-75-ty-tl-r268407,"Mô tả:????Hẻm 7m xe tải tránh nhau, cách mặt tiền Tân Hương chỉ 3 căn nhà. Kinh doanh mặt hàng gì cũng đỉnh của chóp. ???? Khu cực Vip, toàn nhà cao tầng, khu dân trí cao. Phù hợp khách mở Spa, gội đầu dưỡng sinh, kinh doanh đa ngành nghề, ở đều tốt.???? Kết cấu: 1 trệt, 2 lầu, sân thượng trước sau đúc BTCT từ trên xuống dưới cực kỳ chắc chắn. Trần nhà gỗ căm xe siêu xịn mịn.- Trệt : Sân để xe, Phòng khách, phòng bếp, giếng trời, wc. - Lầu 1,2: 4 phòng ngủ khép kín wc trong phòng. Ban công, giếng trời lấy gió và ánh sáng toàn căn nhà.- Lầu 3: Phòng thờ, 2 sân thượng trước sau bao thoáng mát.???? Tiện ích bủa vây không thiếu thứ gì. UNBD, Bệnh viện, Trường học các cấp.???? Sổ hồng đẹp không tỳ vết, không quy hoạch, không lộ giới, không lỗi phong thủy. Chính chủ 1 đời. Công chứng ngay khi khách thích.=================================☎️ LH: 0354.29.9320 Tú ( zalo nguồn nhà giá tốt )",7500.0
